"","nct_id","trial_title","Conditions","condition","Interventions","intervention_type","Sponsor_Collaborators","sponsor_class","fda.drug","fda.device","Gender","min.age","max.age","Enrollment","Start_Date","Completion_Date","title","p","p.desc","method","param.value","param.type","ci","ci.side","ci.l","ci.u"
"1580","NCT02072954","Bioequivalence Fasting Study in Patients","Schizophrenia",0,"Asenapine Sublingual Tablets 10 mg","Drug","Amneal Pharmaceuticals, LLC","Industry",0,0,"All","18 Years","65 Years","48","November 2013","February 2014","AUC 0-tau","0","0","0","0","0","0","0","0","0"
"1581","NCT02073006","A Study to Evaluate the Effects of a Natural Supplement in Adults With Chronic Functional Constipation","Constipation",0,"Natural Fibre Supplement","Dietary Supplement","Atlantia Food Clinical Trials","Industry",0,0,"All","18 Years","80 Years","70","February 2014","July 2014","Number of bowel movements per week","0","0","0","0","0","0","0","0","0"
"1582","NCT02073188","Comparative Study of a Smartphone-Linked Self-Monitoring System Versus a Traditional One for Improving Metabolic Control and Compliance to Self-Monitoring of Blood Glucose","Diabetes Mellitus",0,"iBGStar","Device","Sanofi","Industry",0,0,"All","14 Years","24 Years","186","June 2012","September 2014","Change in HbA1c levels from baseline","0","0","0","0","0","0","0","0","0"
"1583","NCT02073448","Efficacy and Safety Study of GK530G Versus CD0271 0.1% Gel and CD1579 2.5% Gel in the Treatment of Acne Vulgaris.","Acne Vulgaris",0,"GK530G","Drug","Galderma R&D","Industry",0,0,"All","12 Years","N/A","417","March 2014","October 2014","Percent Changes From Baseline in Total Lesion Counts","0","0","0","0","0","0","0","0","0"
"1584","NCT02073656","Efficacy and Safety of Ledipasvir/Sofosbuvir Fixed-Dose Combination for 12 Weeks in Subjects With Chronic Genotype 1 or 4 HCV and HIV-1 Co-infection","Hepatitis C Virus",0,"LDV/SOF","Drug","Gilead Sciences","Industry",0,0,"All","18 Years","N/A","335","February 2014","November 2014","Percentage of Participants With Sustained Virologic Response (SVR) 12 Weeks After Discontinuation of Therapy (SVR12)","0","0","0","0","0","0","0","0","0"
"1585","NCT02074007","Study to Compare Efficacy and Safety of AR01 to a Placebo Solution for Relief of Pain in Acute Otitis Media (AR01007)","Acute Otitis Media",0,"AR01","Drug","Arbor Pharmaceuticals, Inc.","Industry",0,0,"All","2 Months","18 Years","178","December 2013","June 2014","Complete ear pain relief","0","0","0","0","0","0","0","0","0"
"1586","NCT02076516","Pilot Evaluation Of CORACTO® (THE PILOT-SECRET TRIAL)","Coronary Artery Disease",0,"Drug-eluting stent: CORACTO®","Device","Alvimedica","Industry",0,0,"All","18 Years","N/A","100","October 2013","October 2014","In-stent late loss (LL) in patients implanted with a CORACTO® stent (per protocol analysis)","0","0","0","0","0","0","0","0","0"
"1587","NCT02079207","Study Immunogenicity and Safety of 13-valent Pneumococcal Conjugate Vaccine","Pneumococcal Infections",0,"NBP606","Biological","SK Chemicals Co.,Ltd.","Industry",0,0,"All","50 Years","N/A","767","December 2013","October 2014","Serotype-specific Opsonophagocytic Activity (OPA) Geometric Mean Titers (GMTs) 1 Month(Day 28) After Vaccination 1","0","0","0","0","0","0","0","0","0"
"1588","NCT02082262","AGN-229666 Ophthalmic Solution for the Treatment of Seasonal or Perennial Allergic Conjunctivitis","Conjunctivitis, Allergic",0,"AGN-229666","Drug","Allergan","Industry",0,0,"All","10 Years","N/A","140","March 2014","July 2014","Change From Baseline In Ocular Itching Frequency Score Using a 6-point Scale","0","0","0","0","0","0","0","0","0"
"1589","NCT02083783","TRI102 in the Treatment of Children With Attention Deficit Hyperactivity Disorder (ADHD)","Attention Deficit Disorder With Hyperactivity",0,"TRI102","Drug","Tris Pharma, Inc.","Industry",0,0,"All","6 Years","12 Years","108","March 2014","October 2014","SKAMP (Swanson, Kotkin, Agler, M-Flynn, and Pelham Scale)","0","0","0","0","0","0","0","0","0"
"1590","NCT02084420","Efficacy/Safety Study as H. Pylori Eradication of Triple Therapy for 7 Days Treatment","Peptic Ulcer",0,"Ilaprazole","Drug","Il-Yang Pharm. Co., Ltd.","Industry",0,0,"All","18 Years","74 Years","323","December 2012","January 2014","the rate of H.pylori eradication","0","0","0","0","0","0","0","0","0"
"1591","NCT02085135","A Study of Different Titration Schedules of ALKS 5461 in Adults With Major Depressive Disorder (MDD)","Major Depressive Disorder",0,"ALKS 5461","Drug","Alkermes, Inc.","Industry",0,0,"All","18 Years","70 Years","66","February 2014","September 2014","Safety and tolerability: Number and percent of subjects experiencing a treatment emergent adverse event (TEAE)","0","0","0","0","0","0","0","0","0"
"1592","NCT02086929","Trazodone Once a Day in Major Depression Disorder","Major Depressive Disorder",0,"Trazodone","Drug","Aziende Chimiche Riunite Angelini Francesco S.p.A","Industry",0,0,"All","18 Years","75 Years","364","December 2012","April 2014","Hamilton Depression Rating Scale (HAMD) score","0","0","0","0","0","0","0","0","0"
"1593","NCT02087722","Efficacy and Safety of KI1001 in the Treatment of ≥ 55 Years Old Insomnia Patients","Sleep Initiation and Maintenance Disorders",0,"KI1001","Drug","Kuhnil Pharmaceutical Co., Ltd.","Industry",0,0,"All","55 Years","N/A","80","August 2013","January 2014","QOS in KMLSEQ","0","0","0","0","0","0","0","0","0"
"1594","NCT02088073","Safety & Efficacy of Zirconium Silicate Dosed for 28 Days in Hyperkalemia.","Hyperkalemia",0,"Zirconium silicate (acute phase)","Drug","ZS Pharma, Inc.","Industry",0,0,"All","18 Years","N/A","258","March 2014","August 2014","Maintenance of serum potassium level with once daily ZS for 28 days after establishment of normokalemia with ZS three times a day for first 48 hours.","0","0","0","0","0","0","0","0","0"
"1595","NCT02089347","Study of SP306 Given Intramuscularly Compared to DT Given Subcutaneously in Japanese Adolescents 11 - 12 Years Old","Tetanus",0,"Tdap: Tetanus toxoid, reduced diphtheria toxoid and acellular pertussis vaccine adsorbed","Biological","Sanofi Pasteur, a Sanofi Company","Industry",0,0,"All","11 Years","12 Years","534","March 2014","September 2014","Percentage of Participants With Diphtheria and Tetanus Post-vaccination Booster Response Following Vaccination With Either SP306 or DT","0","0","0","1.42","Wilson score method","95","2-Sided","-0.31","4.61"
"1596","NCT02093260","Immunogenocity and Safety of Flubio (Influenza HA) Vaccine in Infants and Children (Bridging Study)","Healthy",0,"Vaccine","Biological","PT Bio Farma","Industry",0,0,"All","6 Months","11 Years","405","May 2014","July 2014","To asses the immunogenicity of Flubio vaccine 28 days after 2 doses immunization in infants and children (6 months-8 years of age) and 1 dose immunization in children (9-11 years of age)","0","0","0","0","0","0","0","0","0"
"1597","NCT02093689","A Randomized, Placebo-controlled Study in Subjects at High Risk of Intraoperative Floppy Iris Syndrome Undergoing Intraocular Lens Replacement Surgery","Intraocular Lens Replacement",0,"OMS302","Drug","Omeros Corporation","Industry",0,0,"Male","18 Years","N/A","14","February 2014","August 2014","Change in Pupil Diameter","0","0","0","0","0","0","0","0","0"
"1598","NCT02095314","Antibody Persistence, Immune Response and Safety After Doses of Pentabio Vaccine","Healthy",0,"Pentavalen","Biological","PT Bio Farma","Industry",0,0,"All","18 Months","24 Months","399","March 2014","June 2014","Geomoteric mean titer prior to booster administration of Pentabio vaccine","0","0","0","0","0","0","0","0","0"
"1599","NCT02095990","Efficacy and Safety of a 4% Hydroquinone Cream (Melanoderm 4%) for the Treatment of Melasma: a Randomized Controlled Split-face Study","Facial Melasma",0,"Hydroquinone","Drug","Mesoestetic Pharma Group S.L.","Industry",0,0,"Female","18 Years","65 Years","17","March 2014","August 2014","To assess the ability of a new 4% Hydroquinone formulation (Melanoderm 4% Crema) to reduce melasma on the face.","0","0","0","0","0","0","0","0","0"
"1600","NCT02101359","Efficacy and Safety Assessment of Intracameral Injection of T2380 in Cataract Surgery","Cataract",0,"T2380","Drug","Laboratoires Thea","Industry",0,0,"All","40 Years","88 Years","609","June 2011","January 2013","The Primary Efficacy Variable is Response Based on the Realisation of the Capsulorhexis Without Use of Any Additive Mydriatic Treatment.","0","0","0","0","0","0","0","0","0"
"1601","NCT02103322","Comparative Bioequivalence Study in Adult Patients Suffering From Chronic Myeloid Leukemia & Gastrointestinal Stromal Tumor Under Fed Conditions","Chronic Myeloid Leukemia",0,"Imatinib Mesylate Tablets, 400 mg","Drug","Amneal Pharmaceuticals, LLC","Industry",0,0,"All","18 Years","55 Years","48","February 2014","March 2014","Cmax","0","0","0","0","0","0","0","0","0"
"1602","NCT02103439","An Open-label Randomized Multicenter Phase III Clinical Study Comparing Safety and Efficacy of Algeron (Cepeginterferon Alfa-2b) and and PegIntron (Peginterferon Alfa-2b) in Combination With Ribavirin as Combined Treatment of Chronic Hepatitis C in Human Immunodeficiency Virus-1 Infected Patients","Hepatitis",0,"Algeron","Drug","Biocad","Industry",0,0,"All","18 Years","70 Years","140","September 2013","July 2014","Early Virological Response","0.227","0","Fisher Exact","0","0","0","0","0","0"
"1603","NCT02104830","Study of the Efficacy and Safety of Empegfilgrastim for Neutropenia Prophylaxis in Breast Cancer Patients","Chemotherapy-induced Neutropenia",0,"Empegfilrastim 6 mg","Biological","Biocad","Industry",0,0,"Female","18 Years","70 Years","135","September 2013","June 2014","Duration of Neutropenia CTCAE Grade 4","0","0","0","0","0","0","0","0","0"
"1604","NCT02106299","Safety and Efficacy Study of Regen Sling to Treatment SUI","Stress Urinary Incontinence",0,"Regen sling","Device","Medprin Regenerative Medical Technologies Co.,Ltd.","Industry",0,0,"Female","18 Years","75 Years","178","January 2014","December 2014","pressure test (subjective indicator)","0","0","0","0","0","0","0","0","0"
"1605","NCT02109562","Randomized, Double-blind, Placebo Controlled, Multi-center and Tolerability of RBP-7000 in Schizophrenia Patients","Schizophrenia",0,"RBP-7000 90mg","Drug","Indivior Inc.","Industry",0,0,"All","18 Years","55 Years","259","April 2014","November 2014","A change in Positive and Negative Syndrome Scale (PANSS) Total Score at week 8 or early discontinuation of 113 participants","0","0","0","0","0","0","0","0","0"
"1606","NCT02110238","Non-Inferiority Study Comparing 3 Weekly Injections of SUPARTZ® vs 3 Weekly Injections of Euflexxa® for Knee OA","Osteoarthritis",0,"Supartz","Device","Bioventus LLC","Industry",0,0,"All","40 Years","80 Years","421","March 2014","November 2014","WOMAC VAS (0:None -100:Extreme) Pain Subscale Score Change From Baseline","0","0","0","-3.30","Least square mean difference","95","2-Sided","-6.77","0.17"
"1607","NCT02110368","Bioequivalence Study of Test and Reference Testosterone Topical Gel, 1.62% Metered Pump in Testosterone Deficient Adult Male Subjects Under Fasting Conditions","Primary Hypogonadism",0,"Testosterone Topical Gel, 1.62% Metered Pump","Drug","Amneal Pharmaceuticals, LLC","Industry",0,0,"Male","18 Years","65 Years","32","March 2014","March 2014","AUC0-t","0","0","0","0","0","0","0","0","0"
"1608","NCT02118961","Study of BK1301 (DTaP Vaccine) as a Booster in Adolescents","Diphtheria",0,"Diphtheria and Tetanus Toxoids and Acellular Pertussis Vaccine Adsorbed (DTaP vaccine, BK1301)","Biological","Mitsubishi Tanabe Pharma Corporation","Industry",0,0,"All","11 Years","12 Years","446","April 2014","August 2014","Percentage of Participants With Booster Responses for Anti-diphtheria Toxoid (Anti-D) and Anti-tetanus Toxoid (Anti-T) Antibodies","0","0","0","0","0","0","0","0","0"
"1609","NCT02119286","Study to Compare the Addition of Umeclidinium Bromide (UMEC) to Fluticasone Furoate (FF)/Vilanterol (VI), With Placebo Plus FF/VI in Subjects With Chronic Obstructive Pulmonary Disease (COPD) -Study 2","Pulmonary Disease, Chronic Obstructive",0,"FF","Drug","GlaxoSmithKline","Industry",0,0,"All","40 Years","N/A","620","October 2013","April 2014","Change From Baseline (BL) in Trough Forced Expiratory Volume in One Second (FEV1) at Day 85","<0.001","0","Mixed Model Repeated Measure","0.122","Least squared mean difference","95","2-Sided","0.091","0.152"
"1610","NCT02120833","A Test to Determine the Usefulness and Safety of a Cream Used on Babies With Dry Itchy Skin","Eczema",0,"EpiCeram® Skin Barrier Emulsion","Device","Johnson & Johnson Consumer and Personal Products Worldwide","Industry",0,0,"All","2 Months","35 Months","51","March 2014","November 2014","Eczema Area and Severity Index (EASI) on Day 3 - Change From Baseline","<0.0001","The significance level threshold level was 0.05 (two-sided).","One-sample t-test","0","0","0","0","0","0"
"1611","NCT02120898","A Study to Evaluate the Safety and Efficacy Imiquimod Cream, 2.5% in Subjects With Actinic Keratoses","Actinic Keratosis",0,"Imiquimod","Drug","Actavis Inc.","Industry",0,0,"All","18 Years","N/A","600","October 2013","April 2014","Complete clearance rate (treatment success), defined as the proportion of subjects in each treatment group at End of Study Visit","0","0","0","0","0","0","0","0","0"
"1612","NCT02120924","A Study to Evaluate the Safety and Clinical Study of Azelaic Acid Gel 15% in Patients With Moderate Facial Rosacea","Rosacea",0,"Azelaic acid","Drug","Actavis Inc.","Industry",0,0,"All","18 Years","N/A","1008","July 2013","September 2014","The primary endpoint is the percent change from baseline to Week 12 in the inflammatory (papules and pustules) lesion counts.","0","0","0","0","0","0","0","0","0"
"1613","NCT02121002","Study Comparing a Generic Diclofenac Sodium Topical Gel, 1% to Voltaren in the Treatment of Subjects With Osteoarthritis of the Knee","Osteoarthritis",0,"Diclofenac Sodium Topical Gel, 1%","Drug","Amneal Pharmaceuticals, LLC","Industry",0,0,"All","35 Years","N/A","1176","April 2014","October 2014","WOMAC Pain Score","0","0","0","0","0","0","0","0","0"
"1614","NCT02125253","Study to Compare the Therapeutic Equivalence of Mometasone Furoate Nasal Spray, 50 mcg With Nasonex Nasal Spray in the Relief of the Signs and Symptoms of Seasonal Allergic Rhinitis","Seasonal Allergic Rhinitis",0,"Mometasone Furoate Nasal Spray, 50 mcg","Drug","Amneal Pharmaceuticals, LLC","Industry",0,0,"All","12 Years","N/A","811","January 2014","March 2014","Change from Baseline rTNSS","0","0","0","0","0","0","0","0","0"
"1615","NCT02131636","Efficacy and Safety of AGN-199201 in Patients With Persistent Erythema Associated With Rosacea","Erythema",0,"AGN-199201","Drug","Allergan","Industry",0,0,"All","18 Years","N/A","440","May 2014","November 2014","Percentage of Patients With at Least a 2-Grade Decrease From Baseline on Both Clinician Erythema Assessment (CEA) and Subject Satisfaction Assessment (SSA) 5-point Scales","0","0","0","0","0","0","0","0","0"
"1616","NCT02132169","A Multi-Center Study Evaluating the Safety of AC-170 0.24%","Atopc Disease (Including Allergic Conjunctivitis)",0,"Drug: AC-170 0.24%","Drug","Aciex Therapeutics, Inc.","Industry",0,0,"All","2 Years","N/A","512","May 2014","October 2014","Tolerability of AC 170 0.24% compared to its vehicle","0","0","0","0","0","0","0","0","0"
"1617","NCT02137382","A Double-blind, Randomized, Multicenter, Cross-over Study to Compare the Effect of Creon N and Creon® on Fat Digestion in Subjects ≥ 12 Years of Age With Pancreatic Exocrine Insufficiency Due to Cystic Fibrosis","Pancreatic Exocrine Insufficiency Due to Cystic Fibrosis",0,"Creon®","Drug","Abbott","Industry",0,0,"All","12 Years","N/A","41","January 2014","August 2014","Coefficient of Fat Absorption (CFA)","0","0","0","0","0","0","0","0","0"
"1618","NCT02139124","The Efficacy and Safety of PRC-063 in Adult ADHD Patients","ADHD",0,"Placebo","Drug","Rhodes Pharmaceuticals, L.P.","Industry",0,0,"All","18 Years","N/A","360","April 2014","October 2014","Change from Baseline in Clinician-administered ADHD-5-Rating Scale","0","0","0","0","0","0","0","0","0"
"1619","NCT02139228","Persistency Study After Hib-CRM (Cross-Reacting Material)197 or Hib-TT (Tetanus Toxoid) Vaccines in Chinese Children","Meningitis, Epiglottitis, Pneumonia, Arthritis Caused by Haemophilus Influenzae Type b",0,"Hib-CRM197","Biological","Novartis Vaccines","Industry",0,0,"All","5 Years","6 Years","426","November 2014","December 2014","Geometric Mean Anti-PRP (Polyribosyl Ribitol Phosphate) Concentrations at Day 1 (4 Years Post Booster Dose Administered in Study V37_07E1)","0","0","0","0.53","Vaccine Group Ratios","95","2-Sided","0.36","0.76"
"1620","NCT02145442","Effects of Obex in Overweight and Obese Patients","Overweight",0,"Obex","Dietary Supplement","Catalysis SL","Industry",0,0,"All","20 Years","60 Years","40","June 2014","July 2014","To evaluate the effect of Obex® on fasting glucose levels","0","0","0","0","0","0","0","0","0"
"1621","NCT02150499","A Study of Levalbuterol Tartrate HFA Inhalation Aerosol Metered Dose Inhaler (MDI) in Pediatric Subjects","Asthma",0,"levalbuterol tartrate HFA inhalation aerosol","Drug","Sunovion","Industry",0,0,"All","N/A","48 Months","18","July 2014","December 2014","The Overall Safety of Treatment With Levalbuterol Tartrate HFA Inhalation Aerosol as Measured by the Number of Subjects With Treatment-emergent Adverse Events.","0","0","0","0","0","0","0","0","0"
"1622","NCT02152579","Efficacy and Safety of Monocordil Manufactured by Laboratórios Baldacci","Stable Angina",0,"Isosorbide-5-mononitrate","Drug","Laboratórios Baldacci S.A","Industry",0,0,"All","18 Years","80 Years","86","July 2014","September 2014","Absolute number of episodes of angina","0","0","0","0","0","0","0","0","0"
"1623","NCT02154308","Phase 3 Study to Evaluate the Immunogenicity and Safety of Inactivated Split Influenza Vaccine in Healthy Korea Adults","Healthy",0,"IL-YANG FLU Vaccine Prefilled Syringe INJ 0.5mL","Biological","Il-Yang Pharm. Co., Ltd.","Industry",0,0,"All","18 Years","N/A","787","November 2012","March 2013","Solicited local & general Adverse Event, Unsolicited Adverse Event","0","0","0","0","0","0","0","0","0"
"1624","NCT02155881","Efficacy and Safety of Ciclesonide Nasal Spray in Participants With Seasonal Allergic Rhinitis (SAR) in Russia","Seasonal Allergic Rhinitis",0,"Ciclesonide","Drug","AstraZeneca","Industry",0,0,"All","18 Years","N/A","80","August 2014","October 2014","Change From Baseline Over 2 Weeks in Participant-Reported Morning and Evening Reflective Total Nasal Symptom Scores (TNSS)","0.9716","0","ANCOVA","0.02","Mean Difference (Net)","95","2-Sided","-0.98","1.01"
"1625","NCT02157571","A Multi-center, Randomized, Double-blind, Double-dummy Clinical Study to Evaluate the Safety and Efficacy of Prulifloxacin Film-coated Tablet for the Treatment of Acute Exacerbations of Chronic Bronchitis With Levofloxacin Hydrochloride Tablet as Active Control","Acute Exacerbations of Chronic Bronchitis",0,"Prulifloxacin","Drug","Lee's Pharmaceutical Limited","Industry",0,0,"All","18 Years","70 Years","360","June 2013","June 2014","To evaluate the efficacy and safety of prulifloxacin film-coated tablet in the treatment of acute exacerbations of chronic bronchitis.","0","0","0","0","0","0","0","0","0"
"1626","NCT02161146","AGN-229666 Ophthalmic Solution in Japanese Patients With Allergic Conjunctivitis","Conjunctivitis, Allergic",0,"AGN-229666","Drug","Allergan","Industry",0,0,"All","20 Years","N/A","240","June 2014","December 2014","Ocular Itching Score","0","0","0","0","0","0","0","0","0"
"1627","NCT02163824","Safety and Efficacy of KPI-121 in Subjects With Postsurgical Inflammation","Ocular Infections, Irritations and Inflammations",0,"KPI-121","Drug","Kala Pharmaceuticals, Inc.","Industry",0,0,"All","18 Years","N/A","380","May 2014","December 2014","Resolution of Anterior Chamber Cells","0","0","0","0","0","0","0","0","0"
"1628","NCT02164110","To Evaluate the Efficacy (Immunogenicity) and Safety of Euvichol in Healthy Adults and Children","Prevention Harmful Effects",0,"Euvichol","Biological","EuBiologics Co.,Ltd","Industry",0,0,"All","1 Year","40 Years","3632","May 2014","September 2014","Efficacy","0","0","0","0","0","0","0","0","0"
"1629","NCT02168010","Analgecine for Treatment of Low Back Pain","Low Back Pain",0,"Analgecine","Drug","VanWorld Pharmaceutical (Rugao) Company Limited","Industry",0,0,"All","18 Years","70 Years","584","October 2013","July 2014","Change of Visual Analysis Scale on Pain","0","0","0","0","0","0","0","0","0"
"1630","NCT02174757","Effect of Probiotic Inersan and Doxycycline in Chronic Periodontitis","Chronic Periodontitis",0,"Inersan","Drug","CD Pharma India Pvt. Ltd.","Industry",0,0,"All","25 Years","60 Years","30","August 2014","November 2014","Improvement in periodontal clinical indices","0","0","0","0","0","0","0","0","0"
"1631","NCT02175797","Assessment of the MRI Solution: KORA 100 and Beflex Pacing Leads System","Bradycardia",0,"MRI","Device","LivaNova","Industry",0,0,"All","18 Years","N/A","33","February 2014","August 2014","Measure the atrial and ventricular pacing thresholds in Volts before and after the MRI exam, using the programmer.","0","0","0","0","0","0","0","0","0"
"1632","NCT02176538","Study Comparing Product 0405 to a Vehicle Control in the Treatment of Mild to Moderate Atopic Dermatitis in Pediatric Subjects","Atopic Dermatitis",0,"Product 0405","Drug","Fougera Pharmaceuticals Inc.","Industry",0,0,"All","3 Months","17 Years","0","June 2012","May 2013","Statistically significant superiority of the test Product 0405 to the vehicle","0","0","0","0","0","0","0","0","0"
"1633","NCT02176551","Study Comparing Product 0405 to a Vehicle Control in the Treatment of Mild to Moderate Atopic Dermatitis in Pediatric Subjects","Atopic Dermatitis",0,"Product 0405","Drug","Fougera Pharmaceuticals Inc.","Industry",0,0,"All","3 Months","17 Years","0","June 2012","May 2013","Statistically significant superiority of the test Product 0405 to the vehicle","0","0","0","0","0","0","0","0","0"
"1634","NCT02176577","Study to Determine the Pharmacokinetics of Product 0405","Atopic Dermatitis",0,"Product 0405","Drug","Fougera Pharmaceuticals Inc.","Industry",0,0,"All","3 Months","17 Years","0","June 2012","May 2013","Phamacokinetic sampling","0","0","0","0","0","0","0","0","0"
"1635","NCT02177032","Safety and Immunogenicity of Two Intradermal Rabies Vaccine Regimens Administered With and Without Human Rabies Immunoglobulin in Subjects ≥ 1 Years of Age","Rabies Infection",0,"Rabies vaccine","Biological","Novartis","Industry",0,0,"All","1 Year","N/A","885","June 2014","October 2014","Percentages of Subjects With RVNA Titer >= 0.5 and Vaccine Group Differences (""4-sites, 1-week"" to That of ""2-sites, TRC"" ID PEP Regimen of the PCEC Rabies Vaccine With or Without HRIG Administration)","0","0","0","-1","Protection Rate Differences","95","2-Sided","-2.4","0"
"1636","NCT02187757","Study to Evaluate Efficacy and Safety of PreLipid® on Subjects With Higher Than Normal Blood Lipid Levels","Hyperlipidemia",0,"Study Dietary Supplement (Prelipid 500 mg capsules)","Dietary Supplement","PreEmptive Meds, Pvt. Ltd","Industry",0,0,"All","18 Years","65 Years","180","November 2013","November 2014","Efficacy of Dietary Supplement PreLipid 600 mg twice-daily in lowering LDL-C levels","0","0","0","0","0","0","0","0","0"
"1637","NCT02189005","Study to Evaluate Safety and Efficacy of PreCrea® on Subjects With Higher Than Normal Blood Sugar Levels","Diabetes Mellitus",0,"Study dietary supplement (PreCrea 600 mg capsules)","Dietary Supplement","Joe Fenn","Industry",0,0,"All","18 Years","65 Years","210","November 2013","November 2014","Efficacy of Dietary Supplement PreCrea 600 mg twice-daily in lowering Hemoglobin A1c (Hb A1c) levels","0","0","0","0","0","0","0","0","0"
"1638","NCT02191540","Efficacy and Safety Study of Abnoba Viscum F 20mg in Malignant Pleural Effusion Patients","Malignant Pleural Effusion",0,"Abnoba Viscum F 20mg","Drug","Abnoba Korea","Industry",0,0,"All","20 Years","80 Years","68","January 2011","January 2013","Efficacy","0","0","0","0","0","0","0","0","0"
"1639","NCT02192814","Open-label Study to Evaluate the Safety and Tolerability of iv Lacosamide in Japanese Adults With Partial-onset Seizures","Epilepsy",0,"Lacosamide (200 mg/20 mL)","Drug","UCB Japan Co. Ltd.","Industry",0,0,"All","16 Years","N/A","9","June 2014","October 2014","The Total Number of Subjects Experiencing at Least One Adverse Event During the Study","0","0","0","0","0","0","0","0","0"
"1640","NCT02193165","The Clinical Efficacy of Three Oral Hygiene Regimens Using a Manual Toothbrush, Toothpaste and a Mouthwash in Controlling Dental Plaque and Gingivitis","Dental Plaque",0,"triclosan/fluoride toothpaste + cetylpyridinium chloride Mouthwash","Drug","Colgate Palmolive","Industry",0,0,"All","21 Years","70 Years","120","July 2014","August 2014","Dental Plaque Scores","0.434","0","ANOVA","0","0","0","0","0","0"
"1641","NCT02193620","Study of PHN131 in Patients After Surgery","Analgesia Disorder",0,"PHN131 soft capsule with Nalbuphine HCl 60 mg/cap","Drug","PhytoHealth Corporation","Industry",0,0,"All","20 Years","N/A","120","April 2013","September 2014","the area under the curve of VAS pain intensity scores","0","0","0","0","0","0","0","0","0"
"1642","NCT02195986","A Comparison of Estradiol Vaginal Cream to Estrace® Cream in 350 Postmenopausal Females With Atrophic Vaginitis","Atrophic Vaginitis",0,"Estradiol Vaginal Cream, 0.01%","Drug","Mylan Inc.","Industry",0,0,"Female","40 Years","70 Years","366","June 2014","December 2014","Vaginal Cytology","0","0","0","0","0","0","0","0","0"
"1643","NCT02205840","A Clinical Study Evaluating the Safety and Efficacy of SI-614 Ophthalmic Solution in Patients With Dry Eye.","Dry Eye Syndromes",0,"SI-614","Drug","Seikagaku Corporation","Industry",0,0,"All","18 Years","N/A","240","July 2014","November 2014","Corneal staining score","0","0","0","0","0","0","0","0","0"
"1644","NCT02210689","A Multi-center, Double-blind, Randomized Study, Comparing Clindamycin Phosphate Vaginal Cream 2% (Watson Laboratories, Inc.) to Clindesse® (Ther-Rx™, Clindamyin Phosphate Vaginal Cream 2%) and Both Active Treatments to a Placebo Control in the Treatment of Bacterial Vaginosis in Non-pregnant Women","BACTERIAL VAGINOSIS",0,"clindamycin phosphate vaginal cream 2%","Drug","Actavis Inc.","Industry",0,0,"Female","18 Years","N/A","604","January 2014","October 2014","Both clinical and a bacteriological cure (Nugent score <4), evaluated at Visit 2 Test-of-cure (study day 22-30).","0","0","0","0","0","0","0","0","0"
"1645","NCT02214225","A Study to Evaluate the Immunogenicity and Safety of bioCSL Quadrivalent Influenza Vaccine (QIV) in Adults Aged 18 Years and Above.","Influenza, Human",0,"Quadrivalent Influenza Vaccine (QIV)","Biological","Seqirus","Industry",0,0,"All","18 Years","N/A","3484","August 2014","November 2014","Postvaccination Geometric Mean Titer (GMT) (Statistical Analysis: GMT Ratios) in Subjects Aged ≥18 Years (Per Protocol Population).","0","0","0","0.92","GMT ratio (A/H1N1)","95","2-Sided","0.87","0.98"
"1646","NCT02215954","A Phase III Study With FE 999169 Versus Niflec for Colon Cleansing","Colon Cleansing in Preparation for Colonoscopy or Colorectal Surgery",0,"FE 999169","Drug","Ferring Pharmaceuticals","Industry",0,0,"All","20 Years","80 Years","637","September 2014","December 2014","The efficacy rate based on the overall colon cleansing effect as assessed by the independent central judging committee using the Japanese colon cleansing scale","0","0","0","0","0","0","0","0","0"
"1647","NCT02216071","Comparative Efficacy and Safety of Two Ciprofloxacin 0.3% and Dexamethasone 0.1% Formulations in Subjects With Acute Otitis Externa","Acute Otitis Externa",0,"Ciprodex®","Drug","Exela Pharma Sciences, LLC.","Industry",0,0,"All","6 Months","N/A","500","July 2014","December 2014","Clinical Cure of AOE","0","0","0","0","0","0","0","0","0"
"1648","NCT02222896","Preoperative CHG Cloth","Surgical Skin Preparation",0,"Chlorhexidine Gluconate","Drug","Medline Industries","Industry",0,0,"All","16 Years","N/A","347","August 2014","November 2014","Count the number of bacteria on skin","0","0","0","0","0","0","0","0","0"
"1649","NCT02227212","Ease of Use and Safety of the New U300 Pen Injector in Insulin-Naïve Patients With T2DM","Diabetes Mellitus Type 2",0,"Insulin glargine U300 (new formulation of insulin glargine) HOE901","Drug","Sanofi","Industry",0,0,"All","18 Years","N/A","40","August 2014","November 2014","Ease-of-use / ease of learning questionnaire","0","0","0","0","0","0","0","0","0"
"1650","NCT02229955","Study of Tisporin Eye Drops Group and Restasis Eye Drops Group After Treatment, Each Treatment Group Comparisons for Evaluation of Efficacy and Safety in Moderate to Severe Dry Eye Disease","Dry Eye Syndromes",0,"Cyclosporine ophthalmic solution","Drug","Hanlim Pharm. Co., Ltd.","Industry",0,0,"All","21 Years","N/A","86","December 2013","April 2014","Corneal staining test","0","0","0","0","0","0","0","0","0"
"1651","NCT02230254","PE PREMIER CHINA CLINICAL TRIAL","Atherosclerosis",0,"Percutaneous coronary intervention PROMUS PREMIER","Device","Boston Scientific Corporation","Industry",0,0,"All","18 Years","75 Years","101","April 2014","July 2014","Technical success rate","0","0","0","0","0","0","0","0","0"
